k,depth,coarsenings_from_finest,threshold,threshold_num,threshold_den,node_count,high_node_count,high_mass,total_mass,tail_num,tail_den,tail_decimal,source,source_sha256,source_sha256_verified,source_sha256_kind
14,13,0,2/5,2,5,531441,4,2775728280273153,14596152850956151164,925242760091051,4865384283652050388,0.000190168485396,cert_k14.json,08ac51b3f259798b9bf979388ec5f7f590c26025cc323ee331867d20d616285f,True,manifest
15,1,13,1/20,1,20,1,1,47049100452382107460,47049100452382107460,1,1,1,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,1,13,1/10,1,10,1,1,47049100452382107460,47049100452382107460,1,1,1,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,1,13,3/20,3,20,1,1,47049100452382107460,47049100452382107460,1,1,1,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,1,13,1/5,1,5,1,1,47049100452382107460,47049100452382107460,1,1,1,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,1,13,1/4,1,4,1,1,47049100452382107460,47049100452382107460,1,1,1,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,1,13,3/10,3,10,1,1,47049100452382107460,47049100452382107460,1,1,1,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,1,13,2/5,2,5,1,1,47049100452382107460,47049100452382107460,1,1,1,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,2,12,1/20,1,20,3,3,47049100452382107460,47049100452382107460,1,1,1,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,2,12,1/10,1,10,3,3,47049100452382107460,47049100452382107460,1,1,1,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,2,12,3/20,3,20,3,3,47049100452382107460,47049100452382107460,1,1,1,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,2,12,1/5,1,5,3,3,47049100452382107460,47049100452382107460,1,1,1,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,2,12,1/4,1,4,3,3,47049100452382107460,47049100452382107460,1,1,1,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,2,12,3/10,3,10,3,3,47049100452382107460,47049100452382107460,1,1,1,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,2,12,2/5,2,5,3,3,47049100452382107460,47049100452382107460,1,1,1,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,3,11,1/20,1,20,9,9,47049100452382107460,47049100452382107460,1,1,1,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,3,11,1/10,1,10,9,9,47049100452382107460,47049100452382107460,1,1,1,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,3,11,3/20,3,20,9,9,47049100452382107460,47049100452382107460,1,1,1,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,3,11,1/5,1,5,9,9,47049100452382107460,47049100452382107460,1,1,1,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,3,11,1/4,1,4,9,7,41876335276796655101,47049100452382107460,41876335276796655101,47049100452382107460,0.890056023902,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,3,11,3/10,3,10,9,7,41876335276796655101,47049100452382107460,41876335276796655101,47049100452382107460,0.890056023902,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,3,11,2/5,2,5,9,7,41876335276796655101,47049100452382107460,41876335276796655101,47049100452382107460,0.890056023902,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,4,10,1/20,1,20,27,27,47049100452382107460,47049100452382107460,1,1,1,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,4,10,1/10,1,10,27,27,47049100452382107460,47049100452382107460,1,1,1,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,4,10,3/20,3,20,27,27,47049100452382107460,47049100452382107460,1,1,1,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,4,10,1/5,1,5,27,27,47049100452382107460,47049100452382107460,1,1,1,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,4,10,1/4,1,4,27,20,39271362676182537959,47049100452382107460,39271362676182537959,47049100452382107460,0.834688916442,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,4,10,3/10,3,10,27,19,38156779589413382205,47049100452382107460,7631355917882676441,9409820090476421492,0.810999131174,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,4,10,2/5,2,5,27,16,35792448933533898922,47049100452382107460,17896224466766949461,23524550226191053730,0.760746721816,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,5,9,1/20,1,20,81,81,47049100452382107460,47049100452382107460,1,1,1,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,5,9,1/10,1,10,81,80,46805702314422648643,47049100452382107460,46805702314422648643,47049100452382107460,0.994826720689,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,5,9,3/20,3,20,81,78,46295200064096532991,47049100452382107460,46295200064096532991,47049100452382107460,0.983976306007,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,5,9,1/5,1,5,81,68,42612177152564681027,47049100452382107460,42612177152564681027,47049100452382107460,0.9056958952,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,5,9,1/4,1,4,81,57,37168619939730396712,47049100452382107460,9292154984932599178,11762275113095526865,0.789996399131,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,5,9,3/10,3,10,81,50,34721915406755098720,47049100452382107460,1736095770337754936,2352455022619105373,0.737993183141,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,5,9,2/5,2,5,81,40,31220385959787693701,47049100452382107460,31220385959787693701,47049100452382107460,0.663570305481,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,6,8,1/20,1,20,243,241,46904708605804795836,47049100452382107460,11726177151451198959,11762275113095526865,0.996931039166,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,6,8,1/10,1,10,243,231,45610194154501396594,47049100452382107460,22805097077250698297,23524550226191053730,0.969416922236,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,6,8,3/20,3,20,243,209,43248944572457925808,47049100452382107460,10812236143114481452,11762275113095526865,0.919229999227,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,6,8,1/5,1,5,243,171,37108328664427788996,47049100452382107460,9277082166106947249,11762275113095526865,0.788714944763,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,6,8,1/4,1,4,243,141,32483803389282082502,47049100452382107460,16241901694641041251,23524550226191053730,0.690423474135,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,6,8,3/10,3,10,243,122,30137732533262416809,47049100452382107460,30137732533262416809,47049100452382107460,0.640559165712,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,6,8,2/5,2,5,243,99,26602918205051928534,47049100452382107460,13301459102525964267,23524550226191053730,0.565428838156,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,7,7,1/20,1,20,729,708,46280227478347222335,47049100452382107460,9256045495669444467,9409820090476421492,0.983658072808,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,7,7,1/10,1,10,729,664,44456446183988020437,47049100452382107460,44456446183988020437,47049100452382107460,0.944894711196,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,7,7,3/20,3,20,729,574,40256349134428395198,47049100452382107460,20128174567214197599,23524550226191053730,0.855624204233,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,7,7,1/5,1,5,729,447,33414292727659601167,47049100452382107460,33414292727659601167,47049100452382107460,0.710200458805,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,7,7,1/4,1,4,729,373,29699921730847373641,47049100452382107460,29699921730847373641,47049100452382107460,0.631253763521,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,7,7,3/10,3,10,729,302,26116521006318111756,47049100452382107460,6529130251579527939,11762275113095526865,0.555090761677,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,7,7,2/5,2,5,729,182,19506916376202866682,47049100452382107460,314627683487143011,758856458909388830,0.414607637312,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,8,6,1/20,1,20,2187,2109,46019317886728508227,47049100452382107460,46019317886728508227,47049100452382107460,0.978112598206,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,8,6,1/10,1,10,2187,1897,42890823770857040573,47049100452382107460,42890823770857040573,47049100452382107460,0.911618359511,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,8,6,3/20,3,20,2187,1504,36453962272883236834,47049100452382107460,18226981136441618417,23524550226191053730,0.774806785302,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,8,6,1/5,1,5,2187,1134,29538746930810240298,47049100452382107460,14769373465405120149,23524550226191053730,0.627828091224,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,8,6,1/4,1,4,2187,875,25161395922138383634,47049100452382107460,12580697961069191817,23524550226191053730,0.534790159221,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,8,6,3/10,3,10,2187,680,21296201414440016952,47049100452382107460,5324050353610004238,11762275113095526865,0.452637801991,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,8,6,2/5,2,5,2187,296,13037716433230333480,47049100452382107460,651885821661516674,2352455022619105373,0.277108729133,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,9,5,1/20,1,20,6561,6197,45332004756213655996,47049100452382107460,11333001189053413999,11762275113095526865,0.963504175858,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,9,5,1/10,1,10,6561,5221,40395673426292770142,47049100452382107460,20197836713146385071,23524550226191053730,0.858585457275,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,9,5,3/20,3,20,6561,3839,32424557520721305746,47049100452382107460,16212278760360652873,23524550226191053730,0.689164239251,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,9,5,1/5,1,5,6561,2735,25479775658120342758,47049100452382107460,12739887829060171379,23524550226191053730,0.54155712677,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,9,5,1/4,1,4,6561,1955,20523339918505181186,47049100452382107460,10261669959252590593,23524550226191053730,0.436211101194,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,9,5,3/10,3,10,6561,1321,16037333442552988388,47049100452382107460,4009333360638247097,11762275113095526865,0.340863763353,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,9,5,2/5,2,5,6561,435,8185840501492495761,47049100452382107460,8185840501492495761,47049100452382107460,0.173985058647,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,10,4,1/20,1,20,19683,18052,44360299236593569237,47049100452382107460,44360299236593569237,47049100452382107460,0.942851166336,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,10,4,1/10,1,10,19683,13993,37268433382948997485,47049100452382107460,7453686676589799497,9409820090476421492,0.792117873128,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,10,4,3/20,3,20,19683,9356,27720385171800967655,47049100452382107460,5544077034360193531,9409820090476421492,0.589179918538,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,10,4,1/5,1,5,19683,6132,20864874473710749197,47049100452382107460,20864874473710749197,47049100452382107460,0.443470210335,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,10,4,1/4,1,4,19683,3831,15402986925565842190,47049100452382107460,1540298692556584219,4704910045238210746,0.327381114144,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,10,4,3/10,3,10,19683,2245,11030059080661701176,47049100452382107460,2757514770165425294,11762275113095526865,0.234437193796,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,10,4,2/5,2,5,19683,622,4809489184754548676,47049100452382107460,1202372296188637169,11762275113095526865,0.102222765972,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,11,3,1/20,1,20,59049,52372,43287490159231660771,47049100452382107460,43287490159231660771,47049100452382107460,0.920049262218,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,11,3,1/10,1,10,59049,36158,33444424191847280244,47049100452382107460,8361106047961820061,11762275113095526865,0.710840884741,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,11,3,3/20,3,20,59049,21438,23014769480830954045,47049100452382107460,4602953896166190809,9409820090476421492,0.489164920467,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,11,3,1/5,1,5,59049,12439,15950391000278053624,47049100452382107460,3987597750069513406,11762275113095526865,0.339015854648,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,11,3,1/4,1,4,59049,6922,10870341729184014931,47049100452382107460,10870341729184014931,47049100452382107460,0.23104249868,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,11,3,3/10,3,10,59049,3612,7147097355339353746,47049100452382107460,3573548677669676873,23524550226191053730,0.151907205167,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,11,3,2/5,2,5,59049,795,2558942651650377738,47049100452382107460,1279471325825188869,23524550226191053730,0.0543887689041,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,12,2,1/20,1,20,177147,146741,41276235964495090553,47049100452382107460,41276235964495090553,47049100452382107460,0.877301278189,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,12,2,1/10,1,10,177147,84396,27907630421897654164,47049100452382107460,6976907605474413541,11762275113095526865,0.593159702387,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,12,2,3/20,3,20,177147,42537,17203300582082074162,47049100452382107460,8601650291041037081,23524550226191053730,0.365645685394,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,12,2,1/5,1,5,177147,21021,10637099410404306268,47049100452382107460,2659274852601076567,11762275113095526865,0.226085075126,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,12,2,1/4,1,4,177147,10114,6455688303379190998,47049100452382107460,3227844151689595499,23524550226191053730,0.137211726501,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,12,2,3/10,3,10,177147,4732,3832091347905307036,47049100452382107460,958022836976326759,11762275113095526865,0.0814487697121,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,12,2,2/5,2,5,177147,706,1038423848328800714,47049100452382107460,519211924164400357,23524550226191053730,0.022071066999,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,13,1,1/20,1,20,531441,383910,37158013041918217153,47049100452382107460,37158013041918217153,47049100452382107460,0.789770955972,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,13,1,1/10,1,10,531441,171392,21019769496687490027,47049100452382107460,21019769496687490027,47049100452382107460,0.446762409793,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,13,1,3/20,3,20,531441,69192,11102185489589049479,47049100452382107460,11102185489589049479,47049100452382107460,0.235970196727,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,13,1,1/5,1,5,531441,28438,5951495869763610020,47049100452382107460,297574793488180501,2352455022619105373,0.126495423133,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,13,1,1/4,1,4,531441,11558,3132770224042870315,47049100452382107460,626554044808574063,9409820090476421492,0.0665851247722,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,13,1,3/10,3,10,531441,4277,1544419465248516546,47049100452382107460,772209732624258273,23524550226191053730,0.0328256959304,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,13,1,2/5,2,5,531441,154,140928246111320423,47049100452382107460,140928246111320423,47049100452382107460,0.00299534411405,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,14,0,1/20,1,20,1594323,982897,33025001654495596395,47049100452382107460,6605000330899119279,9409820090476421492,0.701926313935,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,14,0,1/10,1,10,1594323,328480,15079867591052547002,47049100452382107460,7539933795526273501,23524550226191053730,0.320513409312,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,14,0,3/20,3,20,1594323,101233,6529175222836782184,47049100452382107460,1632293805709195546,11762275113095526865,0.138773646256,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,14,0,1/5,1,5,1594323,31703,2809615268015214436,47049100452382107460,702403817003803609,11762275113095526865,0.0597166628267,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,14,0,1/4,1,4,1594323,9466,1161388522431697256,47049100452382107460,290347130607924314,11762275113095526865,0.0246846063212,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,14,0,3/10,3,10,1594323,2229,419246420509818989,47049100452382107460,1208202940950487,135588185741735180,0.00891082754992,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
15,14,0,2/5,2,5,1594323,4,4181324041864838,47049100452382107460,2090662020932419,23524550226191053730,8.88714981086e-05,cert_k15_C.npy,fa65959e13cb445e50c92a447a924658b45aae943873e38d774a0b79aa85cda4,True,array
16,1,14,1/20,1,20,1,1,150018628595844245849,150018628595844245849,1,1,1,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,1,14,1/10,1,10,1,1,150018628595844245849,150018628595844245849,1,1,1,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,1,14,3/20,3,20,1,1,150018628595844245849,150018628595844245849,1,1,1,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,1,14,1/5,1,5,1,1,150018628595844245849,150018628595844245849,1,1,1,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,1,14,1/4,1,4,1,1,150018628595844245849,150018628595844245849,1,1,1,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,1,14,3/10,3,10,1,1,150018628595844245849,150018628595844245849,1,1,1,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,1,14,2/5,2,5,1,1,150018628595844245849,150018628595844245849,1,1,1,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,2,13,1/20,1,20,3,3,150018628595844245849,150018628595844245849,1,1,1,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,2,13,1/10,1,10,3,3,150018628595844245849,150018628595844245849,1,1,1,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,2,13,3/20,3,20,3,3,150018628595844245849,150018628595844245849,1,1,1,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,2,13,1/5,1,5,3,3,150018628595844245849,150018628595844245849,1,1,1,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,2,13,1/4,1,4,3,3,150018628595844245849,150018628595844245849,1,1,1,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,2,13,3/10,3,10,3,3,150018628595844245849,150018628595844245849,1,1,1,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,2,13,2/5,2,5,3,3,150018628595844245849,150018628595844245849,1,1,1,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,3,12,1/20,1,20,9,9,150018628595844245849,150018628595844245849,1,1,1,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,3,12,1/10,1,10,9,9,150018628595844245849,150018628595844245849,1,1,1,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,3,12,3/20,3,20,9,9,150018628595844245849,150018628595844245849,1,1,1,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,3,12,1/5,1,5,9,9,150018628595844245849,150018628595844245849,1,1,1,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,3,12,1/4,1,4,9,7,133723752831514417699,150018628595844245849,133723752831514417699,150018628595844245849,0.891380984369,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,3,12,3/10,3,10,9,7,133723752831514417699,150018628595844245849,133723752831514417699,150018628595844245849,0.891380984369,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,3,12,2/5,2,5,9,7,133723752831514417699,150018628595844245849,133723752831514417699,150018628595844245849,0.891380984369,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,4,11,1/20,1,20,27,27,150018628595844245849,150018628595844245849,1,1,1,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,4,11,1/10,1,10,27,27,150018628595844245849,150018628595844245849,1,1,1,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,4,11,3/20,3,20,27,27,150018628595844245849,150018628595844245849,1,1,1,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,4,11,1/5,1,5,27,27,150018628595844245849,150018628595844245849,1,1,1,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,4,11,1/4,1,4,27,20,125468262630143984080,150018628595844245849,125468262630143984080,150018628595844245849,0.836351217209,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,4,11,3/10,3,10,27,19,121951352449280320895,150018628595844245849,121951352449280320895,150018628595844245849,0.812908060757,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,4,11,2/5,2,5,27,16,114523863361517827173,150018628595844245849,114523863361517827173,150018628595844245849,0.763397615572,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,5,10,1/20,1,20,81,81,150018628595844245849,150018628595844245849,1,1,1,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,5,10,1/10,1,10,81,81,150018628595844245849,150018628595844245849,1,1,1,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,5,10,3/20,3,20,81,78,147656808429113468369,150018628595844245849,147656808429113468369,150018628595844245849,0.984256487419,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
